user_id,date,amount,type,category,subcategory,payment_method,description
USER_014,2021-06-03,35000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_014,2021-06-03,29500,expense,Entertainment,game,debit,Pembayaran game
USER_014,2021-06-03,101000,expense,Shopping,skincare,e-wallet,Pembayaran skincare
USER_014,2021-06-04,83000,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-06-04,59000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-06-04,11500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-06-04,68500,expense,Bills,listrik,cash,Pembayaran listrik
USER_014,2021-06-04,68000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-05,92500,expense,Bills,listrik,e-wallet,Pembayaran listrik
USER_014,2021-06-05,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-06-05,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_014,2021-06-05,65500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-06,10500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-06-06,11000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-06-06,32000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-06-07,84500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-07,136500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-06-07,15500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-06-08,31000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_014,2021-06-09,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-06-09,27500,expense,Transport,bensin,debit,Pembayaran bensin
USER_014,2021-06-10,39000,expense,Bills,air,e-wallet,Pembayaran air
USER_014,2021-06-10,50000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_014,2021-06-10,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-06-11,23000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-06-11,37000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-06-11,50000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_014,2021-06-12,19000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-06-12,38500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-06-13,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-06-13,22500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-06-13,65000,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_014,2021-06-13,86000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-14,45500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-14,97500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-06-14,130000,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_014,2021-06-15,79000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_014,2021-06-15,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-06-15,31500,expense,Bills,internet,debit,Pembayaran internet
USER_014,2021-06-15,65000,expense,Entertainment,netflix,debit,Pembayaran netflix
USER_014,2021-06-15,25500,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-06-15,42000,expense,Transport,bensin,cash,Pembayaran bensin
USER_014,2021-06-16,71500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-16,23000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-06-16,17500,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-06-16,43500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-06-16,11000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-06-17,117000,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-06-18,65000,expense,Bills,listrik,e-wallet,Pembayaran listrik
USER_014,2021-06-18,60000,expense,Entertainment,bioskop,debit,Pembayaran bioskop
USER_014,2021-06-19,50000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_014,2021-06-19,31000,expense,Bills,internet,debit,Pembayaran internet
USER_014,2021-06-20,53000,expense,Bills,air,debit,Pembayaran air
USER_014,2021-06-21,18000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-06-21,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-06-22,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-06-22,121000,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian
USER_014,2021-06-23,77500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-23,80000,expense,Entertainment,spotify,e-wallet,Pembayaran spotify
USER_014,2021-06-23,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-06-23,22500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_014,2021-06-24,47000,expense,Bills,internet,debit,Pembayaran internet
USER_014,2021-06-25,85500,expense,Entertainment,netflix,debit,Pembayaran netflix
USER_014,2021-06-25,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-06-25,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-06-25,71000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-06-25,71000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-25,42500,expense,Others,donasi,cash,Pembayaran donasi
USER_014,2021-06-26,23500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-06-26,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-06-26,10000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-06-26,110000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-06-27,87000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-27,139500,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-06-27,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_014,2021-06-28,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-06-28,17500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_014,2021-06-28,75000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-29,91500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-06-29,84500,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-06-30,96500,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-06-30,17000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-01,14000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-07-01,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_014,2021-07-01,37500,expense,Bills,internet,e-wallet,Pembayaran internet
USER_014,2021-07-02,13000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-02,12000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_014,2021-07-02,19000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-07-02,73500,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-07-02,60500,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-07-02,66000,expense,Bills,air,cash,Pembayaran air
USER_014,2021-07-02,11000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-03,61500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_014,2021-07-03,98500,expense,Bills,listrik,debit,Pembayaran listrik
USER_014,2021-07-03,25000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-07-03,33000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-07-03,90000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-07-03,73000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-07-03,21000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-04,44000,expense,Transport,bensin,cash,Pembayaran bensin
USER_014,2021-07-04,61500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_014,2021-07-04,60000,expense,Bills,air,cash,Pembayaran air
USER_014,2021-07-05,59500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-07-05,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-07-05,95000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-07-05,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_014,2021-07-05,120000,expense,Entertainment,netflix,cash,Pembayaran netflix
USER_014,2021-07-05,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-07-05,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-07-05,74000,expense,Bills,listrik,cash,Pembayaran listrik
USER_014,2021-07-05,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-07-06,33000,expense,Bills,internet,e-wallet,Pembayaran internet
USER_014,2021-07-06,24000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_014,2021-07-06,12500,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-06,47500,expense,Others,donasi,debit,Pembayaran donasi
USER_014,2021-07-06,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-07-06,96500,expense,Shopping,skincare,e-wallet,Pembayaran skincare
USER_014,2021-07-07,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-07-07,97000,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-07-07,35000,expense,Entertainment,bioskop,cash,Pembayaran bioskop
USER_014,2021-07-07,19000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-07,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-07-08,76500,expense,Shopping,pakaian,cash,Pembayaran pakaian
USER_014,2021-07-08,21500,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-07-08,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-07-08,39500,expense,Bills,internet,cash,Pembayaran internet
USER_014,2021-07-09,89000,expense,Shopping,skincare,cash,Pembayaran skincare
USER_014,2021-07-09,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-07-09,56500,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-07-11,82500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-07-11,12500,expense,Others,donasi,e-wallet,Pembayaran donasi
USER_014,2021-07-11,14500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_014,2021-07-11,45500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-07-11,67500,expense,Bills,air,debit,Pembayaran air
USER_014,2021-07-11,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-07-12,48500,expense,Transport,bensin,debit,Pembayaran bensin
USER_014,2021-07-12,13500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_014,2021-07-13,18000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-07-13,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-07-13,88000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-07-13,143500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-07-14,82500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-07-14,72000,expense,Entertainment,spotify,cash,Pembayaran spotify
USER_014,2021-07-14,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-07-14,50000,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_014,2021-07-14,15000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_014,2021-07-15,17000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-07-15,25500,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-15,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-07-16,11000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-17,24000,expense,Transport,bensin,debit,Pembayaran bensin
USER_014,2021-07-18,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-07-18,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-07-19,27000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-19,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-07-19,80000,expense,Entertainment,spotify,e-wallet,Pembayaran spotify
USER_014,2021-07-19,103000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-07-20,97000,expense,Shopping,skincare,cash,Pembayaran skincare
USER_014,2021-07-20,19500,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-07-20,41500,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_014,2021-07-20,17500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-07-21,50000,expense,Bills,pulsa,cash,Pembayaran pulsa
USER_014,2021-07-21,25000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_014,2021-07-22,25500,expense,Others,donasi,e-wallet,Pembayaran donasi
USER_014,2021-07-22,18500,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-07-23,65500,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-07-24,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-07-24,12000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-07-24,20000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-07-24,33500,expense,Bills,internet,cash,Pembayaran internet
USER_014,2021-07-25,57000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-07-25,23500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_014,2021-07-25,20000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-25,60500,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-07-26,30000,expense,Transport,bensin,cash,Pembayaran bensin
USER_014,2021-07-27,19000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-27,90500,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-07-28,83500,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-07-28,25000,expense,Transport,bensin,cash,Pembayaran bensin
USER_014,2021-07-28,48500,expense,Transport,bensin,cash,Pembayaran bensin
USER_014,2021-07-28,29500,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-07-28,15500,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-07-28,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-07-29,120000,expense,Entertainment,netflix,debit,Pembayaran netflix
USER_014,2021-07-29,31000,expense,Bills,listrik,debit,Pembayaran listrik
USER_014,2021-07-29,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-07-30,59500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-07-31,14500,expense,Others,donasi,e-wallet,Pembayaran donasi
USER_014,2021-07-31,133000,expense,Shopping,skincare,debit,Pembayaran skincare
USER_014,2021-07-31,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-07-31,90500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-07-31,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-07-31,28500,expense,Others,donasi,cash,Pembayaran donasi
USER_014,2021-08-01,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_014,2021-08-01,15500,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-08-01,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-08-01,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-08-01,65000,expense,Bills,air,e-wallet,Pembayaran air
USER_014,2021-08-01,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_014,2021-08-02,21000,expense,Entertainment,game,cash,Pembayaran game
USER_014,2021-08-02,15500,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-08-02,50000,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_014,2021-08-02,26000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_014,2021-08-03,31000,expense,Bills,internet,debit,Pembayaran internet
USER_014,2021-08-03,80000,expense,Entertainment,spotify,debit,Pembayaran spotify
USER_014,2021-08-04,31000,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-08-04,94500,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-08-05,28500,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-08-06,60500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-08-06,65000,expense,Entertainment,netflix,debit,Pembayaran netflix
USER_014,2021-08-06,22000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-08-06,28000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-08-07,20500,expense,Entertainment,game,debit,Pembayaran game
USER_014,2021-08-07,23000,expense,Transport,bensin,cash,Pembayaran bensin
USER_014,2021-08-07,50000,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_014,2021-08-07,145500,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-08-08,31500,expense,Bills,internet,cash,Pembayaran internet
USER_014,2021-08-08,31500,expense,Transport,bensin,debit,Pembayaran bensin
USER_014,2021-08-08,12000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-08-08,133500,expense,Shopping,minimarket,debit,Pembayaran minimarket
USER_014,2021-08-08,145500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-08-08,36000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_014,2021-08-09,97000,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-08-09,87500,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-08-09,21500,expense,Transport,bensin,debit,Pembayaran bensin
USER_014,2021-08-09,35000,expense,Entertainment,bioskop,debit,Pembayaran bioskop
USER_014,2021-08-09,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-08-09,31000,expense,Shopping,pakaian,cash,Pembayaran pakaian
USER_014,2021-08-10,59500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-08-10,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-08-11,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-08-11,140500,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-08-11,92500,expense,Bills,air,e-wallet,Pembayaran air
USER_014,2021-08-13,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-08-13,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-08-14,10500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-08-14,24500,expense,Transport,bensin,debit,Pembayaran bensin
USER_014,2021-08-14,10000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-08-15,16000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-08-15,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-08-15,47500,expense,Transport,bensin,cash,Pembayaran bensin
USER_014,2021-08-15,33000,expense,Bills,internet,e-wallet,Pembayaran internet
USER_014,2021-08-16,11000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-08-16,64000,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-08-17,76000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-08-17,35000,expense,Entertainment,bioskop,debit,Pembayaran bioskop
USER_014,2021-08-17,31500,expense,Bills,internet,debit,Pembayaran internet
USER_014,2021-08-17,26000,expense,Transport,bensin,cash,Pembayaran bensin
USER_014,2021-08-17,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-08-18,50000,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_014,2021-08-18,80500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-08-18,75500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-08-18,31500,expense,Bills,internet,e-wallet,Pembayaran internet
USER_014,2021-08-18,11500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-08-18,115000,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_014,2021-08-19,132000,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-08-19,90000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-08-20,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-08-20,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-08-20,72000,expense,Bills,air,debit,Pembayaran air
USER_014,2021-08-21,25500,expense,Transport,bensin,cash,Pembayaran bensin
USER_014,2021-08-22,66500,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-08-22,63000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_014,2021-08-22,65000,expense,Entertainment,netflix,debit,Pembayaran netflix
USER_014,2021-08-22,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-08-23,48000,expense,Others,donasi,cash,Pembayaran donasi
USER_014,2021-08-23,38000,expense,Others,donasi,e-wallet,Pembayaran donasi
USER_014,2021-08-23,19000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-08-23,52500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_014,2021-08-24,14000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-08-24,35000,expense,Entertainment,bioskop,cash,Pembayaran bioskop
USER_014,2021-08-25,30000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-08-25,66000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-08-25,11000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-08-25,65500,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-08-26,150000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-08-26,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-08-26,12500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_014,2021-08-26,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-08-27,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-08-27,50000,expense,Bills,pulsa,cash,Pembayaran pulsa
USER_014,2021-08-27,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_014,2021-08-27,138000,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_014,2021-08-28,44500,expense,Bills,internet,debit,Pembayaran internet
USER_014,2021-08-28,18000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-08-28,109500,expense,Shopping,pakaian,debit,Pembayaran pakaian
USER_014,2021-08-29,30500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-08-30,65000,expense,Entertainment,netflix,e-wallet,Pembayaran netflix
USER_014,2021-08-30,20000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-08-30,71000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-08-31,99000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-08-31,37500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-08-31,63000,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-09-01,96500,expense,Food,fast food,cash,Pembayaran fast food
USER_014,2021-09-01,110000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-09-01,24000,expense,Entertainment,game,cash,Pembayaran game
USER_014,2021-09-03,59000,expense,Food,restoran,cash,Pembayaran restoran
USER_014,2021-09-03,23500,expense,Transport,bensin,debit,Pembayaran bensin
USER_014,2021-09-04,19500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_014,2021-09-04,63500,expense,Bills,air,e-wallet,Pembayaran air
USER_014,2021-09-04,10500,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-09-04,138500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-09-05,12000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-09-05,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_014,2021-09-06,49000,expense,Bills,internet,debit,Pembayaran internet
USER_014,2021-09-06,47000,expense,Entertainment,bioskop,debit,Pembayaran bioskop
USER_014,2021-09-06,141000,expense,Shopping,pakaian,cash,Pembayaran pakaian
USER_014,2021-09-08,25000,expense,Others,donasi,e-wallet,Pembayaran donasi
USER_014,2021-09-08,10000,expense,Others,donasi,e-wallet,Pembayaran donasi
USER_014,2021-09-08,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-09-09,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_014,2021-09-09,29000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-09-10,28000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-09-11,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-09-11,39500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-09-11,15000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_014,2021-09-11,40500,expense,Others,donasi,debit,Pembayaran donasi
USER_014,2021-09-12,120000,expense,Entertainment,netflix,cash,Pembayaran netflix
USER_014,2021-09-12,58000,expense,Bills,listrik,cash,Pembayaran listrik
USER_014,2021-09-12,63500,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian
USER_014,2021-09-12,50000,expense,Transport,bensin,debit,Pembayaran bensin
USER_014,2021-09-12,48000,expense,Bills,internet,cash,Pembayaran internet
USER_014,2021-09-13,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-09-14,120000,expense,Entertainment,netflix,cash,Pembayaran netflix
USER_014,2021-09-15,31000,expense,Bills,internet,e-wallet,Pembayaran internet
USER_014,2021-09-15,25000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_014,2021-09-15,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_014,2021-09-15,102500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_014,2021-09-15,82000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-09-16,103500,expense,Shopping,skincare,e-wallet,Pembayaran skincare
USER_014,2021-09-16,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_014,2021-09-16,27000,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-09-16,29000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_014,2021-09-16,19000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-09-16,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_014,2021-09-16,87000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-09-16,59000,expense,Shopping,skincare,cash,Pembayaran skincare
USER_014,2021-09-17,15500,expense,Food,warung,e-wallet,Pembayaran warung
USER_014,2021-09-17,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_014,2021-09-17,24000,expense,Food,warung,cash,Pembayaran warung
USER_014,2021-09-18,82000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_014,2021-09-19,46000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_014,2021-09-20,50000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_014,2021-09-20,25500,expense,Transport,bensin,cash,Pembayaran bensin
USER_014,2021-09-21,119500,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_014,2021-09-21,24000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_014,2021-09-21,45000,expense,Transport,bensin,debit,Pembayaran bensin
USER_014,2021-09-21,42500,expense,Others,donasi,cash,Pembayaran donasi
USER_014,2021-09-21,19000,expense,Food,warung,e-wallet,Pembayaran warung
